file_name,file_id,song_length,process_time,start_offset,cut_length,n_cuts,dbo_file_id,drums_file_id,vocals_file_id,bass_file_id,other_file_id,cut1_dbo_id,cut1_other_id,cut2_dbo_id,cut2_other_id,cut3_dbo_id,cut3_other_id,cut_time1,cut_time2,cut_time3
The Storm - I've Got A Lot To Learn About Love.m4a,1698888342185,265.47,2024-12-02 17:49:27,30,10,3,1713289254683,1713282277359,1713288342558,1713288385758,1713283101226,1713574935673,1713572893257,1713574386757,1713572824504,1713576069096,1713572706370,155,168,218
The Tragically Hip - Courage (For Hugh MacLennan).m4a,1698894704903,267.36,2024-12-02 17:49:32,30,10,3,1713284853052,1713283645534,1713293994695,1713293449320,1713293034373,1713569044353,1713576083802,1713569204446,1713572934370,1713575391857,1713573536789,101,120,249
The Traveling Wilburys - Inside Out.m4a,1698891547040,215.32,2024-12-02 17:49:36,30,10,3,1713285184351,1713293154132,1713283987098,1713283526300,1713290715671,1713570460778,1713575051832,1713574936058,1713575142464,1713572829139,1713573052542,55,60,120
The Traveling Wilburys - She's My Baby.m4a,1698891451153,194.54,2024-12-02 17:49:40,30,10,3,1713295125264,1713283696650,1713284084604,1713283962824,1713295091252,1713577424848,1713575695187,1713570860662,1713576064583,1713575382464,1713576856129,36,39,134
The Urge - Jump Right In.m4a,1698886753792,223.03,2024-12-02 17:49:45,30,10,3,1713284521690,1713286386535,1713287718876,1713286907720,1713293865426,1713575581480,1713572010345,1713570325850,1713577856426,1713571998096,1713576995980,62,127,207
The Vaughan Brothers - Telephone Song.m4a,1698905754987,208.24,2024-12-02 17:49:49,30,10,3,1713295758087,1713291690886,1713294289658,1713284624426,1713287236658,1713572786031,1713577787304,1713571679066,1713577624018,1713576983430,1713574386501,64,76,107
The Vaughan Brothers - Tick Tock.m4a,1698903429184,296.99,2024-12-02 17:49:54,30,10,3,1713296300543,1713287666101,1713295743981,1713285260663,1713295191720,1713576299628,1713578445409,1713576734278,1713578648455,1713576930755,1713571117561,97,150,164
The Verve - Bitter Sweet Symphony.m4a,1698893903959,357.27,2024-12-02 17:49:58,30,10,3,1713295463870,1713295369499,1713296413305,1713295664975,1713295497157,1713574182544,1713576503717,1713578896426,1713571917147,1713573405047,1713571554241,228,281,287
The Verve - Lucky Man.m4a,1698895219155,293.59000000000003,2024-12-02 17:50:03,30,10,3,1713287610698,1713287217464,1713296738365,1713288007086,1713297505736,1713577796505,1713575195649,1713572178613,1713576966623,1713574042907,1713573530302,75,109,243
The Verve Pipe - Hero.m4a,1698891299710,214.24,2024-12-02 17:50:07,30,10,3,1713295139212,1713295840655,1713292787087,1713286383863,1713286204426,1713572776320,1713578797704,1713575154020,1713576862885,1713575013525,1713574869114,66,156,172
The Verve Pipe - Photograph.m4a,1698903963743,295.93,2024-12-02 17:50:12,30,10,3,1713287486220,1713291957116,1713288169920,1713288327866,1713296656670,1713573834920,1713574417829,1713574439827,1713578608377,1713575010145,1713573781522,42,50,62
The Verve Pipe - The Freshmen.m4a,1698897508633,269.47,2024-12-02 17:50:17,30,10,3,1713298552650,1713292960414,1713296255412,1713298408531,1713296932678,1713579366931,1713575567018,1713575641381,1713575997106,1713576966170,1713579212419,181,213,217
The Wallflowers - 6th Avenue Heartache.m4a,1698913574320,337.4,2024-12-02 17:50:21,30,10,3,1713293783123,1713297002387,1713293137266,1713296848449,1713296790373,1713575382615,1713578243783,1713575794975,1713579575218,1713579841331,1713576815618,140,202,261
The Wallflowers - One Headlight.m4a,1698915608446,313.05,2024-12-02 17:50:26,30,10,3,1713299447857,1713289451564,1713298197030,1713292989467,1713287572557,1713573306763,1713575156587,1713574630829,1713580463786,1713580026026,1713578137273,123,244,265
The Wallflowers - The Difference.m4a,1698918529385,230.32,2024-12-02 17:50:31,30,10,3,1713292710111,1713297911559,1713299910263,1713299135900,1713292827711,1713574645809,1713578939495,1713574295924,1713577926127,1713578867711,1713575018076,68,157,167
Third Eye Blind - Graduate.m4a,1698899379986,187.67,2024-12-02 17:50:35,30,10,3,1713299488585,1713289319922,1713290440256,1713300124426,1713299698959,1713577780095,1713578788408,1713578101327,1713580293243,1713574746782,1713578670073,44,137,151
Third Eye Blind - How's It Going to Be.m4a,1698922066986,253.41,2024-12-02 17:50:40,30,10,3,1713299187765,1713298086909,1713297986017,1713297943016,1713297980440,1713575881798,1713579926312,1713575792962,1713577138932,1713576376215,1713579846696,124,131,233
Third Eye Blind - Jumper.m4a,1698901533339,272.97,2024-12-02 17:50:44,30,10,3,1713298603193,1713298984498,1713298799059,1713299377527,1713299654090,1713576046921,1713578785933,1713578615240,1713579885148,1713576964616,1713575322782,38,179,197
Third Eye Blind - Losing a Whole Year.m4a,1698923258373,200.64,2024-12-02 17:50:49,30,10,3,1713294189029,1713291064767,1713298175554,1713299521632,1713299367662,1713576815070,1713581774207,1713577179606,1713579126085,1713580768585,1713579760569,43,90,154
Third Eye Blind - Semi-Charmed Life.m4a,1698927148349,268.36,2024-12-02 17:50:53,30,10,3,1713301743997,1713296104486,1713295636283,1713301450897,1713292112804,1713576615734,1713581065882,1713580475653,1713582251864,1713579142927,1713579515678,51,82,206
Tin Star - Head.m4a,1698928545590,213.49,2024-12-02 17:50:58,30,10,3,1713298955301,1713301621468,1713301530637,1713300798265,1713300988331,1713579964770,1713575882199,1713581829306,1713579700397,1713579767386,1713577609352,41,58,201
Toad the Wet Sprocket - Come Down.m4a,1698929586878,194.07,2024-12-02 17:51:02,30,10,3,1713292274120,1713300241985,1713301795172,1713299680655,1713299966078,1713578020308,1713581154509,1713577187324,1713582347626,1713579731144,1713579930789,111,126,173
Toad the Wet Sprocket - Fall Down.m4a,1698928905594,202.43,2024-12-02 17:51:07,30,10,3,1713299625594,1713300640691,1713300698102,1713302747584,1713296444986,1713577960314,1713579704527,1713578152747,1713577998400,1713580842072,1713580828436,39,56,100
Toad the Wet Sprocket - Something's Always Wrong.m4a,1698910153991,296.93,2024-12-02 17:51:11,30,10,3,1713302851178,1713302458846,1713297945376,1713295888507,1713296535747,1713581149478,1713580379883,1713583177768,1713582093084,1713580184638,1713581047021,31,88,185
Toadies - Possum Kingdom.m4a,1698930364575,308.33,2024-12-02 17:51:16,30,10,3,1713303481765,1713300390400,1713303279830,1713296809774,1713302359040,1713581267232,1713579995020,1713577890716,1713580475852,1713582668401,1713581744578,142,167,297
Tom Cochrane - Life Is a Highway (Remastered).m4a,1698925369433,266.08,2024-12-02 17:51:20,30,10,3,1713300757658,1713296548386,1713301713314,1713302680761,1713303697430,1713583499066,1713582892080,1713581807029,1713578625079,1713581775832,1713582081512,51,89,90
Tom Petty & The Heartbreakers - Christmas All Over Again.m4a,1698935685439,254.2,2024-12-02 17:51:50,30,10,3,1713301658028,1713301091258,1713301350673,1713301230617,1713302219121,1713583523512,1713580960753,1713578531033,1713580191974,1713579277981,1713583031480,81,124,238
Tom Petty & The Heartbreakers - Into the Great Wide Open.m4a,1698935702149,222.73,2024-12-02 17:51:55,30,10,3,1713303573080,1713301478109,1713301874270,1713301708601,1713304576209,1713579390373,1713579501249,1713580991725,1713578238868,1713579606313,1713578199666,42,56,99
Tom Petty & The Heartbreakers - Kings Highway.m4a,1698936349684,187.51,2024-12-02 17:52:00,30,10,3,1713304882940,1713302180680,1713302586436,1713302785876,1713302574092,1713583832641,1713582459888,1713578168471,1713579572581,1713584682404,1713582232093,52,139,172
Tom Petty & The Heartbreakers - Learning to Fly.m4a,1698938418872,241.8,2024-12-02 17:52:04,30,10,3,1713298077551,1713299211744,1713302759630,1713302362873,1713305350821,1713582102911,1713578615044,1713579659776,1713581404332,1713579829716,1713582843872,42,67,136
Tom Petty & The Heartbreakers - Mary Jane's Last Dance.m4a,1698919715340,272.2,2024-12-02 17:52:09,30,10,3,1713305046041,1713298034091,1713298418351,1713295059826,1713301979371,1713581831536,1713578230848,1713582755032,1713583720048,1713583677588,1713581920623,55,178,223
Tom Petty & The Heartbreakers - Out In the Cold.m4a,1698940737408,219.95,2024-12-02 17:52:13,30,10,3,1713303021204,1713299696843,1713303448093,1713305560320,1713305689991,1713578869229,1713584387561,1713585133768,1713579548849,1713582251651,1713578879631,99,156,188
Tom Petty & The Heartbreakers - Waiting for Tonight.m4a,1698919527636,209.81,2024-12-02 17:52:17,30,10,3,1713305821611,1713298609249,1713303726092,1713303310927,1713303316333,1713584865498,1713585515497,1713585438339,1713582846327,1713579242267,1713580638355,79,109,125
Tom Petty - A Face In the Crowd.m4a,1698943684787,238.78,2024-12-02 17:52:22,30,10,3,1713305893586,1713304014278,1713299723833,1713303122017,1713303467262,1713582369495,1713582688430,1713582826966,1713584415753,1713584078300,1713580809339,126,204,226
Tom Petty - Yer So Bad.m4a,1698940962508,185.55,2024-12-02 17:52:26,30,10,3,1713303499001,1713303726348,1713304300451,1713303395617,1713299550152,1713584509422,1713585632648,1713585129578,1713584790480,1713580026235,1713584682597,66,129,139
Tom Petty - You Don't Know How It Feels.m4a,1698949407957,287.73,2024-12-02 17:52:31,30,10,3,1713304604659,1713307156411,1713304748419,1713305617696,1713304746321,1713579999844,1713583179816,1713586693333,1713584961092,1713581385083,1713584975646,84,149,165
Tom Petty - You Wreck Me.m4a,1698951081279,202.12,2024-12-02 17:52:35,30,10,3,1713304343099,1713303709932,1713307494048,1713300551466,1713306930873,1713580988967,1713585770354,1713580153847,1713583018906,1713584901385,1713580810870,80,84,126
Tonic - If You Could Only See.m4a,1698952425183,261.52,2024-12-02 17:52:40,30,10,3,1713304562223,1713300416552,1713306546807,1713307403582,1713306793814,1713583066865,1713584559829,1713581486216,1713587055650,1713581828838,1713585170355,85,168,206
Tonic - Open Up Your Eyes.m4a,1698942839900,220.49,2024-12-02 17:52:44,30,10,3,1713304935944,1713306006864,1713306345282,1713307674140,1713306786110,1713585978826,1713583751205,1713587648935,1713587720626,1713584001302,1713581291586,38,80,142
Tonic - You Wanted More.m4a,1698948656510,231.13,2024-12-02 17:52:48,30,10,3,1713301798820,1713305034269,1713307586313,1713301810857,1713305534115,1713586326761,1713581663123,1713581794847,1713581161357,1713584983165,1713584348810,111,129,205
TOOL - Forty Six & 2.m4a,1698954052710,364.52,2024-12-02 17:52:53,30,10,3,1713306419210,1713308380107,1713304690990,1713305842862,1713309182091,1713582909218,1713585058895,1713587080664,1713581054031,1713587671167,1713584850224,37,158,313
TOOL - Sober.m4a,1698957145662,306.85,2024-12-02 17:52:57,30,10,3,1713306902204,1713306373476,1713302238781,1713305806917,1713301911835,1713586811584,1713583412774,1713582037812,1713582539645,1713584387715,1713584029640,169,207,284
TOOL - Stinkfist.m4a,1698956541237,311.29,2024-12-02 17:53:02,30,10,3,1713307615188,1713306981148,1713309419564,1713303124704,1713302262152,1713583612762,1713584471473,1713586864772,1713582716944,1713586779746,1713585774229,99,170,182
Tracy Bonham - Mother Mother.m4a,1698958744581,180.73,2024-12-02 17:53:07,30,10,3,1713308800225,1713309798936,1713309131186,1713307677372,1713306287173,1713582919073,1713585237076,1713583318820,1713586641359,1713586727022,1713584509337,65,127,136
Train - Meet Virginia.m4a,1698952468294,239.93,2024-12-02 17:53:11,30,10,3,1713302850586,1713303734086,1713303858233,1713306887678,1713307305421,1713589026112,1713585656832,1713582906047,1713587416620,1713588515381,1713589602562,36,94,209
Tripping Daisy - I Got a Girl.m4a,1698958290487,245.71,2024-12-02 17:53:16,30,10,3,1713306694955,1713308320700,1713311521774,1713307271559,1713307989425,1713585915672,1713583024212,1713588208294,1713587092328,1713587788071,1713585760008,41,61,105
U2 - Discothèque.m4a,1698962574660,319.49,2024-12-02 17:53:21,30,10,3,1713307539947,1713304093523,1713311867951,1713307893328,1713307984583,1713589748701,1713586036770,1713585224465,1713587229331,1713589047864,1713586002166,55,121,130
U2 - Even Better Than the Real Thing.m4a,1698972088624,221.36,2024-12-02 17:53:26,30,10,3,1713307907148,1713307928527,1713308965704,1713312164411,1713307828399,1713585844430,1713583607479,1713584595808,1713586751009,1713586101369,1713586767956,42,92,123
"U2 - Hold Me, Thrill Me, Kiss Me, Kill Me.m4a",1698964427637,284.6,2024-12-02 17:53:30,30,10,3,1713309877928,1713309985215,1713308630221,1713308551012,1713311751649,1713586305142,1713584012966,1713590578849,1713586011893,1713587135677,1713584125347,139,223,271
U2 - Last Night On Earth.m4a,1698958341249,285.67,2024-12-02 17:53:34,30,10,3,1713310808556,1713311509221,1713308908408,1713308863153,1713308027212,1713591378907,1713587503161,1713587956407,1713591391151,1713587720822,1713587296377,98,119,119
U2 - Mysterious Ways.m4a,1698964571156,243.66,2024-12-02 17:53:39,30,10,3,1713305642347,1713308258216,1713312911668,1713310922108,1713310180409,1713588349680,1713588709215,1713588666884,1713587356052,1713589142261,1713588952331,89,174,200
U2 - One.m4a,1698963061458,276.2,2024-12-02 17:53:43,30,10,3,1713311624460,1713309575821,1713313835018,1713311687041,1713311221226,1713587125213,1713586390913,1713586563880,1713590291368,1713590287122,1713587168810,106,156,168
U2 - Staring at the Sun.m4a,1698971284045,276.83,2024-12-02 17:53:48,30,10,3,1713305913531,1713306150438,1713310977588,1713314159603,1713310761246,1713585143875,1713585299615,1713584583744,1713585349980,1713589160940,1713585711609,80,100,146
U2 - Sweetest Thing (B-Side).m4a,1698970014997,184.54,2024-12-02 17:53:52,30,10,3,1713311087759,1713309908747,1713313273869,1713314332029,1713311130809,1713588556022,1713589315050,1713591774066,1713587111725,1713588541472,1713585875625,34,77,121
U2 - The Fly.m4a,1698969923156,269.05,2024-12-02 17:53:56,30,10,3,1713307842706,1713310720502,1713311145242,1713309705217,1713311965880,1713584984544,1713586482125,1713591243864,1713587725751,1713591930991,1713586663162,37,38,214
U2 - Until the End of the World.m4a,1698974085226,278.49,2024-12-02 17:54:01,30,10,3,1713313403270,1713313239796,1713313127269,1713311142835,1713312810625,1713590546032,1713586040944,1713588064333,1713590132726,1713590281923,1713586211212,79,114,217
U2 - Who's Gonna Ride Your Wild Horses.m4a,1698985225247,316.48,2024-12-02 17:54:06,30,10,3,1713310639032,1713313578720,1713312548422,1713310134571,1713313338751,1713588356986,1713589081583,1713587478923,1713586237206,1713586377416,1713585813531,115,217,228
U2 - Zooropa.m4a,1698978932406,391.64,2024-12-02 17:54:10,30,10,3,1713312315834,1713313749364,1713311115706,1713308264670,1713315995018,1713589276277,1713588104669,1713592369522,1713587432525,1713586667344,1713586057812,125,141,154
Ugly Kid Joe - Cats in the Cradle.m4a,1698973950493,241.89,2024-12-02 17:54:15,30,10,3,1713313809284,1713313280651,1713312354777,1713315879611,1713313127706,1713591062261,1713593442535,1713589659983,1713593949307,1713593831538,1713588331023,59,137,144
Ugly Kid Joe - Everything About You.m4a,1698976629539,260.2,2024-12-02 17:54:45,30,10,3,1713313823857,1713313186941,1713313504282,1713315035048,1713314305680,1713588351665,1713588863187,1713589454132,1713586893475,1713588057454,1713588666915,86,105,188
Urge Overkill - Sister Havana.m4a,1698980767060,230.8,2024-12-02 17:54:50,30,10,3,1713312115023,1713313784672,1713313276203,1713313350298,1713311519592,1713590929371,1713594368475,1713586357771,1713595185066,1713592251986,1713589127812,58,117,206
Van Halen - Can't Stop Lovin' You.m4a,1698983413383,247.47,2024-12-02 17:54:55,30,10,3,1713317528420,1713315285522,1713312479823,1713316665460,1713317334154,1713594568660,1713593956667,1713590342204,1713591116728,1713592381462,1713589890164,33,115,116
Van Halen - Don't Tell Me (What Love Can Do).m4a,1698984133629,356.03,2024-12-02 17:55:00,30,10,3,1713315971338,1713312695852,1713315555756,1713313573608,1713313130232,1713589595832,1713595582990,1713590622229,1713591337528,1713593005781,1713591290300,90,256,277
Van Halen - Humans Being.m4a,1698983972442,307.96,2024-12-02 17:55:04,30,10,3,1713316585261,1713315035572,1713317101847,1713312803554,1713314051236,1713590764035,1713589446333,1713589410673,1713593555242,1713590253491,1713591827346,126,138,172
Van Halen - Me Wise Magic.m4a,1698984687679,368.55,2024-12-02 17:55:09,30,10,3,1713316513316,1713315387926,1713318815925,1713318404736,1713317413941,1713595180340,1713591848880,1713592252772,1713589166362,1713595172817,1713590411293,37,149,200
Van Halen - Poundcake.m4a,1698988038816,319.44,2024-12-02 17:55:14,30,10,3,1713313909420,1713315155403,1713315249219,1713314859619,1713314954114,1713592098884,1713592447172,1713589739240,1713593718129,1713591044852,1713592583126,133,221,246
Van Halen - Right Now.m4a,1698985859751,320.87,2024-12-02 17:55:18,30,10,3,1713316729825,1713317672938,1713317822199,1713315106974,1713316264126,1713596547970,1713596271754,1713595669357,1713594495864,1713592605279,1713593948968,190,223,289
Van Halen - Runaround.m4a,1698996009211,258.13,2024-12-02 17:55:23,30,10,3,1713318002264,1713317735498,1713317142625,1713319698175,1713317284698,1713593987593,1713590948570,1713594644450,1713590718969,1713591434036,1713596577237,32,63,187
Van Halen - The Dream Is Over.m4a,1698990227007,236.43,2024-12-02 17:55:27,30,10,3,1713314576800,1713317224432,1713315543857,1713319362850,1713315487013,1713596629842,1713590704623,1713591434291,1713592758328,1713591358878,1713597251105,35,61,120
Van Halen - Top of the World.m4a,1698987225101,232.87,2024-12-02 17:55:32,30,10,3,1713316986265,1713315909553,1713316938328,1713316936761,1713316307252,1713593584003,1713593779154,1713593353837,1713595177604,1713593888460,1713595895497,31,68,141
Van Halen - Without You.m4a,1698983702049,390.11,2024-12-02 17:55:36,30,10,3,1713316125208,1713319960450,1713319292743,1713320776466,1713317294300,1713591642347,1713591058844,1713592132052,1713589458566,1713597460187,1713593810108,107,316,341
Van Halen - Won't Get Fooled Again (Live).m4a,1699005308515,341.84000000000003,2024-12-02 17:55:40,30,10,3,1713316684691,1713316365000,1713318039615,1713316055189,1713319929320,1713593589450,1713591210673,1713590702362,1713591397327,1713596670111,1713594147807,84,93,278
Veruca Salt - Seether.m4a,1698999438043,196.57,2024-12-02 17:55:45,30,10,3,1713320663447,1713318318153,1713316112800,1713319302411,1713317560602,1713590106412,1713593046677,1713597827229,1713595591146,1713592767834,1713592051032,34,48,170
Veruca Salt - Volcano Girls.m4a,1698997432632,198.93,2024-12-02 17:55:50,30,10,3,1713318455065,1713321162630,1713321649275,1713316938137,1713318361709,1713597059367,1713595540351,1713597402716,1713595520556,1713594760432,1713598527781,81,84,148
Vince Neil - Sister of Pain.m4a,1698995159368,302.36,2024-12-02 17:55:54,30,10,3,1713319069495,1713318186914,1713318428988,1713318693500,1713318345095,1713597433829,1713592833227,1713597616158,1713597993114,1713595051113,1713597462647,230,240,242
Warrant - Cherry Pie.m4a,1699009566535,201.11,2024-12-02 17:55:59,30,10,3,1713321510134,1713318220036,1713318035883,1713319028909,1713321006237,1713590365568,1713592782285,1713592756397,1713592196517,1713598187362,1713595521498,32,122,172
Warrant - I Saw Red.m4a,1699006679740,226.92,2024-12-02 17:56:03,30,10,3,1713320145156,1713318179717,1713318424333,1713322998587,1713319004831,1713599149505,1713594128822,1713599252581,1713592653136,1713594969226,1713596173578,68,133,174
Weezer - Buddy Holly.m4a,1699007903740,159.59,2024-12-02 17:56:08,30,10,3,1713319240765,1713318109766,1713322206048,1713318832753,1713318930898,1713595446015,1713598290417,1713599653257,1713593463678,1713597021546,1713599132575,48,111,112
Weezer - Say It Ain't So.m4a,1699014393210,256.88,2024-12-02 17:56:12,30,10,3,1713318003968,1713319823098,1713323543374,1713320341928,1713322299666,1713593908621,1713592762937,1713591595016,1713593775816,1713594126321,1713595645404,67,195,207
Weezer - Undone - The Sweater Song.m4a,1699018787082,304.99,2024-12-02 17:56:17,30,10,3,1713321786159,1713319551692,1713318147891,1713323862456,1713323161847,1713596145513,1713595487397,1713595506540,1713600435744,1713597825141,1713598828591,45,87,230
White Town - Your Woman.m4a,1699003751317,259.89,2024-12-02 17:56:21,30,10,3,1713319554928,1713321501207,1713321231926,1713325338571,1713323574107,1713593414278,1713592331173,1713594566114,1713595184822,1713595043288,1713595591186,76,98,182
White Zombie - More Human Than Human.m4a,1699012069536,268.76,2024-12-02 17:56:26,30,10,3,1713323775707,1713323790629,1713323629334,1713319938174,1713325873766,1713594529932,1713596677740,1713599706674,1713598422581,1713594234065,1713596099427,60,71,186
Whitesnake - Now You're Gone.m4a,1699004689463,246.13,2024-12-02 17:56:31,30,10,3,1713321993014,1713322664468,1713325177271,1713325119805,1713325134666,1713599106652,1713598653014,1713594394865,1713601534981,1713598867146,1713594841782,133,146,210
Whitesnake - The Deeper the Love.m4a,1699024300557,259.9,2024-12-02 17:56:35,30,10,3,1713321095698,1713322372280,1713321690304,1713321304780,1713321553876,1713596733209,1713600500449,1713596358877,1713595064733,1713600757307,1713593373599,164,186,204
Winger - Can't Get Enuff.m4a,1699010245215,226.35,2024-12-02 17:56:39,30,10,3,1713324123813,1713326550939,1713321695759,1713326115768,1713320823869,1713596042128,1713599091740,1713597172619,1713596987304,1713596984845,1713600836921,43,49,79
Winger - Miles Away.m4a,1699025233567,255.33,2024-12-02 17:56:44,30,10,3,1713323181498,1713327249454,1713321849402,1713324405102,1713327104440,1713602152699,1713595897459,1713595110440,1713595679375,1713593929206,1713597268104,91,101,242
World Party - Way Down Now.m4a,1699013867804,229.44,2024-12-02 17:56:49,30,10,3,1713327566254,1713327606462,1713324326282,1713321970892,1713325258866,1713601417307,1713595850051,1713602643871,1713597471928,1713596152679,1713596912909,105,115,216
XTC - The Ballad of Peter Pumpkinhead (Early Demo).m4a,1699023990320,334.41,2024-12-02 17:56:53,30,10,3,1713322154283,1713328736748,1713325223426,1713323997498,1713327750394,1713601278991,1713602175889,1713597167009,1713601434111,1713599977814,1713596720756,32,245,270
Yes - Lift Me Up.m4a,1699028413942,390.31,2024-12-02 17:56:58,30,10,3,1713322127443,1713323168852,1713327733906,1713329111832,1713327527539,1713599210157,1713597467772,1713600601464,1713599044713,1713598343684,1713597726435,186,270,315
Yes - The Calling.m4a,1699026870735,416.23,2024-12-02 17:57:03,30,10,3,1713326646716,1713328844895,1713324758032,1713323379876,1713329982785,1713599778386,1713596497587,1713603868217,1713601866850,1713596550983,1713596962862,47,103,350
